"PROVINCIA,C,50","CANTON,C,50","PARROQUIA,C,100","DISTRITO,C,250","CIRCUITO,C,250","NOMBRE,C,150","ESTADO,C,50","X,N,19,11","Y,N,19,11"
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,ESCUELA DE EDUCACION BASICA MANUELA CAÐIZARES,ACTIVAS ORDINARIAS,-79.30382225590,-2.34380768712
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,ESCUELA DE EDUCACION BASICA MANUELA CAÐIZARES,ACTIVAS ORDINARIAS,-79.30407151150,-2.34345628316
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,CENTRO DE EDUCACION INICIAL GRAN COLOMBIA,ACTIVAS ORDINARIAS,-79.30683307790,-2.34324153056
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,ESCUELA DE EDUCACION BASICA ROBERTO CASTILLO,ACTIVAS ORDINARIAS,-79.24278614330,-2.33939099318
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,ESCUELA DE EDUCACION BASICA COTOPAXI,ACTIVAS ORDINARIAS,-79.27921014610,-2.33934971251
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,ESCUELA DE EDUCACION BASICA CAMILO PONCE ENRIQUEZ,ACTIVAS ORDINARIAS,-79.22575007630,-2.33739646931
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,10 DE AGOSTO,ACTIVAS ORDINARIAS,-79.26228919540,-2.33722769010
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,10 DE AGOSTO,ACTIVAS ORDINARIAS,-79.26213832270,-2.33717089322
ZONA NO DELIMITADA,EL PIEDRERO,EL PIEDRERO,EL PIEDRERO,CANTON EL PIEDRERO,ESCUELA DE EDUCACION BASICA PROVINCIA DEL CAÐAR,ACTIVAS ORDINARIAS,-79.26024712940,-2.33575249823
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL DR CARLOS ORTIZ MAC═AS,ACTIVAS ORDINARIAS,-79.88794026030,-2.28516956845
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL CIUDAD DE RIOBAMBA,ACTIVAS ORDINARIAS,-79.88502736740,-2.28231662384
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL B┴RBARA MARIDUEÐA DE MOR┴N,ACTIVAS ORDINARIAS,-79.88440303660,-2.28185991164
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL CANAL DE JAMBELI,ACTIVAS ORDINARIAS,-79.88361523840,-2.27874317687
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,PRIMERO DE JUNIO,ACTIVAS ORDINARIAS,-79.87851500770,-2.27825198754
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL PRIMERO DE JUNIO,ACTIVAS ORDINARIAS,-79.87850035250,-2.27823795565
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL ALFREDO BARANDEAR┴N SAMANIEGO,ACTIVAS ORDINARIAS,-79.87578780380,-2.27819036735
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,PROVINCIA DE LOJA,ACTIVAS ORDINARIAS,-79.88307327540,-2.27792662003
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ANTONIO JOSE DE SUCRE,ACTIVAS ORDINARIAS,-79.88307327540,-2.27792662003
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL MANUELA DE SANTA CRUZ Y ESPEJO,ACTIVAS ORDINARIAS,-79.88982241240,-2.27663762190
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL AB MARTHA BUCARAM DE ROLDËS,ACTIVAS ORDINARIAS,-79.89094386360,-2.27660153010
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,CENTRO DE EDUCACION INICIAL FISCAL JOSEFINA BARBA CHIAGUANO,ACTIVAS ORDINARIAS,-79.88878558500,-2.27651096006
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL ESTELA LANGE DE BERNAL,ACTIVAS ORDINARIAS,-79.88288225790,-2.27606830161
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE LATACUNGA,ACTIVAS ORDINARIAS,-79.88152843900,-2.27482949536
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL RIO PUTUMAYO,ACTIVAS ORDINARIAS,-79.87852793220,-2.27259218084
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL EMMA VARGAS VILLAMAR,ACTIVAS ORDINARIAS,-79.88803715120,-2.27194700813
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL BLANCA GOETTA DE ORDOÐEZ,ACTIVAS ORDINARIAS,-79.89182258990,-2.27147584185
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL LUIS VARGAS TORRES,ACTIVAS ORDINARIAS,-79.87606052770,-2.27127444130
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL LUCILA PAEZ ASPIAZU DE MURILLO,ACTIVAS ORDINARIAS,-79.88324717460,-2.27034750396
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL PROVINCIA DE MANABI,ACTIVAS ORDINARIAS,-79.88184399660,-2.26796700061
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL CARLOS URGILES GONZ┴LEZ,ACTIVAS ORDINARIAS,-79.88216672260,-2.26729981700
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE MACHALA,ACTIVAS ORDINARIAS,-79.87700634500,-2.26699783334
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,"CENTRO DE EDUCACION INICIAL ""LORENZO TOUS""",ACTIVAS ORDINARIAS,-79.87349770890,-2.26658240421
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL 13 DE ABRIL,ACTIVAS ORDINARIAS,-79.88982672850,-2.26648637745
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,DR JUAN MODESTO CARBO NOBOA,ACTIVAS ORDINARIAS,-79.88314216320,-2.26527337012
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL JOSE MEJIA LEQUERICA,ACTIVAS ORDINARIAS,-79.88332704900,-2.26422690088
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL RIO COCA,ACTIVAS ORDINARIAS,-79.87472429490,-2.26152710868
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE MANTA,ACTIVAS ORDINARIAS,-79.89285216790,-2.26516914349
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL FLORA SALAZAR DE LOOR,ACTIVAS ORDINARIAS,-79.89444205960,-2.26374675922
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,PROVINCIA DE COTOPAXI,ACTIVAS ORDINARIAS,-79.89289630530,-2.26254452372
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA COMPLETA FISCAL PROSPERO SANTISTEVAN MONTOYA,ACTIVAS ORDINARIAS,-79.88849347960,-2.26112681643
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE AZOGUES,ACTIVAS ORDINARIAS,-79.89146620440,-2.26040061626
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL GUILLERMO SOTO ZATIZ┴BAL,ACTIVAS ORDINARIAS,-79.87777013660,-2.26001608933
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,COLEGIO FISCAL DE BACHILLERATO JOSE PERALTA,ACTIVAS ORDINARIAS,-79.87814648420,-2.25891754265
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,"CENTRO DE EDUCACION INICIAL ""VICTOR HUGO BRIONES""",ACTIVAS ORDINARIAS,-79.89224737640,-2.25821713143
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL RIO MACAR┴,ACTIVAS ORDINARIAS,-79.87854137860,-2.25755270335
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL HEROES DE PAQUISHA,ACTIVAS ORDINARIAS,-79.88241762570,-2.25526446646
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL HUMBERTO FREIRE NARANJO,ACTIVAS ORDINARIAS,-79.88241762570,-2.25526446646
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,ESCUELA DE EDUCACION BASICA FISCAL JAIME FLORES MURILLO,ACTIVAS ORDINARIAS,-79.88515941110,-2.25245851935
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,CENTRO DE EDUCACION INICIAL DRACLARA WITHER FERRETTI,ACTIVAS ORDINARIAS,-79.88585884870,-2.25180841762
GUAYAS,GUAYAQUIL,GUAYAQUIL,"XIMENA 1 - PUNA-ESTUARIO DEL RIO GUAYAS
",XIMENA 1,UNIDAD DE EDUCACION ESPECIAL FISCAL LA FLORESTA,ACTIVAS ORDINARIAS,-79.88510558360,-2.25133704963
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,CENTRO DE EDUCACION INICIAL FISCAL FERNANDO ARTIEDA MIRANDA,ACTIVAS ORDINARIAS,-79.90093768360,-2.26075846939
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,CENTRO EDUCATIVO DE EDUCACION BASICA N 252 JUANA GRIJALVA RUILOVA,ACTIVAS ORDINARIAS,-79.90242135460,-2.25901972209
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,CIUDAD DE TULCAN,ACTIVAS ORDINARIAS,-79.90595966040,-2.25799651741
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,JAIME ROLDOS AGUILERA,ACTIVAS ORDINARIAS,-79.89810929450,-2.25690192009
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,CIUDAD DE CUENCA,ACTIVAS ORDINARIAS,-79.90061125570,-2.25282082054
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,JOSE VIRGILIO MAQUILON,ACTIVAS ORDINARIAS,-79.90708930000,-2.24929539045
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,INES MARIA BALDA,ACTIVAS ORDINARIAS,-79.90752808750,-2.24925187722
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,BLANCA GILBERT DE INTRIAGO,ACTIVAS ORDINARIAS,-79.90324733030,-2.24729773044
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,JOSE MARIA EGAS,ACTIVAS ORDINARIAS,-79.89558948140,-2.24688531453
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,CENTRO DE EDUCACION INICIAL FISCAL CESAR E ARROYO,ACTIVAS ORDINARIAS,-79.90299725610,-2.24619939859
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,NICOLAS MESTANZA Y ALAVA NUMERO 77,ACTIVAS ORDINARIAS,-79.90539419070,-2.24098533473
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,AMARILIS FUENTES ALCIVAR,ACTIVAS ORDINARIAS,-79.90327257210,-2.24088838084
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,JOSE DOMINGO FERAUD GUZMAN,ACTIVAS ORDINARIAS,-79.91208708370,-2.23705765713
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,DOMINGO LUIS  NORERO BOZZO,ACTIVAS ORDINARIAS,-79.90595060810,-2.23657632428
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,JOSE SALCEDO DELGADO 38,ACTIVAS ORDINARIAS,-79.90252178600,-2.23493544767
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,VICENTE NORERO DE LUCCA,ACTIVAS ORDINARIAS,-79.90660001700,-2.23332566040
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,NUEVE DE OCTUBRE,ACTIVAS ORDINARIAS,-79.90168332440,-2.23237347063
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,CENTRO DE EDUCACION INICIAL FISCAL ALFREDO PAREJA DIEZCANSECO,ACTIVAS ORDINARIAS,-79.90356211540,-2.23108387804
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,JUAN MONTALVO,ACTIVAS ORDINARIAS,-79.90421864820,-2.23097379760
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,CAMILO GALLEGOS DOMINGUEZ,ACTIVAS ORDINARIAS,-79.90307102510,-2.22837555493
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,DR ENRIQUE DIAZ  GALARZA  163,ACTIVAS ORDINARIAS,-79.91395819330,-2.22794922893
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,TELMO FAJARDO AVILES,ACTIVAS ORDINARIAS,-79.91030309060,-2.22694051551
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,FRANCISCO DE ORELLANA,ACTIVAS ORDINARIAS,-79.90046516000,-2.22600053096
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,AURORA ESTRADA DE RAMIREZ,ACTIVAS ORDINARIAS,-79.90396406730,-2.22334371220
GUAYAS,GUAYAQUIL,GUAYAQUIL,XIMENA 2,XIMENA 2,ESPERANZA CAPUTI OLVERA,ACTIVAS ORDINARIAS,-79.90122804870,-2.22313973762
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,JUAN FEDERICO HEINERT,ACTIVAS ORDINARIAS,-79.88820443320,-2.20858177105
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,CARLOS ALBERTO FLORES,ACTIVAS ORDINARIAS,-79.89310526840,-2.20765341251
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,CESAR BORJA LAVAYEN,ACTIVAS ORDINARIAS,-79.88473127010,-2.20724470450
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,JOSE ANDRES MATEUS,ACTIVAS ORDINARIAS,-79.88524109210,-2.20637810782
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ESCUELA DE EDUCACION BASICA FISCAL NUEVE DE OCTUBRE,ACTIVAS ORDINARIAS,-79.88540603490,-2.20635060819
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ALBERTO WITHER NAVARRO,ACTIVAS ORDINARIAS,-79.88866254800,-2.20567332744
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,REPUBLICA DE URUGUAY,ACTIVAS ORDINARIAS,-79.88848210420,-2.20548062560
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,UNIDAD EDUCATIVA FISCAL REPUBLICA DE CHILE,ACTIVAS ORDINARIAS,-79.88874406390,-2.20545142999
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,PEDRO VICENTE MALDONADO  N 9,ACTIVAS ORDINARIAS,-79.88713193690,-2.20498398894
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,REPUBLICA DE CUBA,ACTIVAS ORDINARIAS,-79.89076365490,-2.20003298633
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ESCUELA DE EDUCACION BASICA FISCAL REPUBLICA DE MEXICO,ACTIVAS ORDINARIAS,-79.89033583500,-2.19651142502
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ANA PAREDES DE ALFARO,ACTIVAS ORDINARIAS,-79.88420023690,-2.19601380469
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ENRIQUE GIL GILBERT,ACTIVAS ORDINARIAS,-79.88292002170,-2.19006770249
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,33 AMAZONAS,ACTIVAS ORDINARIAS,-79.88104519130,-2.18671019898
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ASSAD BUCARAM    N 3,ACTIVAS ORDINARIAS,-79.87607712750,-2.18349935296
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ABDON CALDERON  18,ACTIVAS ORDINARIAS,-79.87607712750,-2.18349935296
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,COLEGIO FISCAL MIXTO HUANCAVILCA,ACTIVAS ORDINARIAS,-79.87798046170,-2.18282640016
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,CERRO DEL CARMEN,ACTIVAS ORDINARIAS,-79.87927538120,-2.18246284900
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,DR   CARLOS LUIS PLAZA DAÐIN  N  316,ACTIVAS ORDINARIAS,-79.87716737900,-2.18205024294
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,GONZALO LLONA 315,ACTIVAS ORDINARIAS,-79.87716737900,-2.18205024294
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,JOSEF GORELIK,ACTIVAS ORDINARIAS,-79.90072691210,-2.19573205412
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ESCUELA DE EDUCACION FISCAL RAMON AGURTO CASTILLO,ACTIVAS ORDINARIAS,-79.90819444400,-2.19538888909
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ELOISA ISABEL NEIRA TORRES,ACTIVAS ORDINARIAS,-79.90198693700,-2.19494566403
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ESCUELA DE EDUCACION BASICA FISCAL ROSA BORJA DE IZQUIERDO,ACTIVAS ORDINARIAS,-79.90399969370,-2.19491624952
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,BARBARA ALFARO,ACTIVAS ORDINARIAS,-79.90291666680,-2.19311111103
GUAYAS,GUAYAQUIL,GUAYAQUIL,GARCIA MORENO-LETAMENDI-AYACUCHO-OLMEDO-BOLIVAR-SUCRE-URDANETA-9 DE OCTUBRE-ROCAFUERTE-PEDRO CARBO-ROCA,CENTRO,ESCUELA DE EDUCACION BASICA FISCAL RAUL CLEMENTE HUERTA RENDON,ACTIVAS ORDINARIAS,-79.90447441590,-2.19107947412
